data,temp_media,temp_max,temp_min,precipitacao,evapotranspiracao,vento_max,municipio
2019-04-14,26.8,31.5,21.5,0.4,5.44,20.6,Petrolina
2019-04-15,27.7,33.2,22.0,0.0,5.72,18.4,Petrolina
2019-04-16,27.8,32.5,23.2,0.4,5.49,19.7,Petrolina
2019-04-17,28.4,32.8,24.1,1.0,5.42,16.1,Petrolina
2019-04-18,28.4,32.9,24.0,1.1,5.11,17.7,Petrolina
2019-04-19,29.1,33.6,24.6,0.6,5.71,14.8,Petrolina
2019-04-20,28.7,33.2,23.6,0.0,5.91,17.1,Petrolina
2019-04-21,27.8,32.7,24.1,1.7,4.96,18.5,Petrolina
2019-04-22,28.1,33.2,23.9,0.8,5.76,21.2,Petrolina
2019-04-23,27.7,34.0,22.5,0.5,6.44,24.9,Petrolina
2019-04-24,27.2,33.6,22.6,1.1,6.57,28.8,Petrolina
2019-04-25,27.5,34.0,21.8,0.0,7.04,26.5,Petrolina
2019-04-26,27.9,34.0,22.5,0.0,6.64,24.4,Petrolina
2019-04-27,27.3,32.1,21.9,0.1,5.08,21.3,Petrolina
2019-04-28,27.8,31.4,23.0,0.0,5.18,21.7,Petrolina
2019-04-29,29.2,34.5,23.4,0.0,5.92,16.6,Petrolina
2019-04-30,29.8,34.2,26.0,0.3,5.3,15.1,Petrolina
2019-05-01,27.6,32.3,23.8,3.8,5.12,21.5,Petrolina
2019-05-02,27.7,32.0,23.9,0.5,5.07,17.6,Petrolina
2019-05-03,27.9,33.2,23.5,0.3,5.73,21.3,Petrolina
2019-05-04,27.6,33.2,22.1,0.0,6.54,23.8,Petrolina
2019-05-05,27.3,33.3,20.4,0.0,7.1,22.7,Petrolina
2019-05-06,27.6,33.6,21.5,0.0,6.98,20.4,Petrolina
2019-05-07,27.5,33.1,21.9,0.0,6.23,17.2,Petrolina
2019-05-08,27.7,32.2,22.9,0.0,5.0,18.1,Petrolina
2019-05-09,27.3,29.5,24.8,0.0,4.0,22.5,Petrolina
2019-05-10,27.5,33.2,22.8,0.0,5.77,27.6,Petrolina
2019-05-11,26.0,30.2,23.1,2.1,4.5,26.2,Petrolina
2019-05-12,27.1,33.2,22.2,0.1,5.88,26.2,Petrolina
2019-05-13,27.1,32.9,22.3,2.8,4.95,21.4,Petrolina
2019-05-14,27.5,32.2,22.6,3.2,5.19,19.0,Petrolina
2019-05-15,27.9,32.5,23.8,0.7,5.0,18.7,Petrolina
2019-05-16,27.6,31.5,24.2,0.6,4.37,12.8,Petrolina
2019-05-17,26.9,29.2,24.0,2.5,3.58,17.1,Petrolina
2019-05-18,28.1,32.5,23.5,0.1,5.34,18.6,Petrolina
2019-05-19,28.9,34.5,23.9,0.0,6.57,26.4,Petrolina
2019-05-20,28.5,32.8,24.5,0.0,6.23,20.7,Petrolina
2019-05-21,27.7,32.7,22.5,0.0,5.35,23.9,Petrolina
2019-05-22,27.0,31.0,22.7,0.9,4.54,24.2,Petrolina
2019-05-23,27.7,33.3,23.5,0.4,5.69,20.1,Petrolina
2019-05-24,28.3,34.0,22.7,0.0,6.35,17.9,Petrolina
2019-05-25,28.5,34.5,22.2,0.0,6.92,19.6,Petrolina
2019-05-26,28.1,34.6,21.9,0.0,7.54,24.2,Petrolina
2019-05-27,27.6,33.0,22.1,0.0,6.67,23.2,Petrolina
2019-05-28,27.4,32.4,22.2,0.0,5.67,25.3,Petrolina
2019-05-29,27.6,32.8,22.4,0.0,5.63,23.8,Petrolina
2019-05-30,27.2,31.4,22.4,1.2,5.32,21.7,Petrolina
2019-05-31,27.4,33.0,22.1,0.0,6.1,20.6,Petrolina
2019-06-01,27.6,32.6,21.8,0.0,5.82,18.9,Petrolina
2019-06-02,27.2,31.5,23.0,1.2,4.81,21.1,Petrolina
2019-06-03,27.3,32.7,22.8,0.0,6.44,26.5,Petrolina
2019-06-04,27.2,32.8,21.0,0.0,5.89,20.7,Petrolina
2019-06-05,27.4,32.9,21.2,0.0,7.34,26.2,Petrolina
2019-06-06,24.0,27.0,21.4,0.4,3.97,33.4,Petrolina
2019-06-07,23.5,26.9,21.3,1.4,3.02,32.9,Petrolina
2019-06-08,24.2,29.0,21.0,0.6,3.95,25.8,Petrolina
2019-06-09,24.8,30.0,20.0,0.5,4.8,28.7,Petrolina
2019-06-10,23.9,28.0,21.7,0.2,3.64,29.3,Petrolina
2019-06-11,24.1,28.3,20.7,0.3,3.67,25.3,Petrolina
2019-06-12,24.7,29.8,20.8,0.1,4.47,27.6,Petrolina
2019-06-13,24.5,29.5,21.5,1.2,4.1,28.3,Petrolina
2019-06-14,24.8,30.1,20.5,0.0,5.77,27.9,Petrolina
2019-06-15,24.8,30.5,20.0,0.0,5.23,31.6,Petrolina
2019-06-16,25.1,31.2,19.3,0.0,6.18,27.5,Petrolina
2019-06-17,25.2,28.9,21.0,0.1,4.26,27.4,Petrolina
2019-06-18,24.8,27.8,21.7,0.5,3.53,28.5,Petrolina
2019-06-19,24.4,29.1,20.0,0.0,4.42,28.1,Petrolina
2019-06-20,24.7,29.3,21.1,2.2,3.89,22.9,Petrolina
2019-06-21,25.4,31.0,20.6,0.0,5.63,27.9,Petrolina
2019-06-22,24.7,28.8,21.0,0.0,4.81,31.6,Petrolina
2019-06-23,24.6,29.6,20.2,0.3,4.31,26.6,Petrolina
2019-06-24,25.5,31.6,20.5,0.0,5.64,26.7,Petrolina
2019-06-25,25.0,30.5,20.0,0.0,4.57,23.0,Petrolina
2019-06-26,25.4,31.6,20.4,0.0,6.08,25.0,Petrolina
2019-06-27,24.8,29.2,20.0,0.0,4.3,24.6,Petrolina
2019-06-28,25.3,30.8,20.2,0.0,5.48,26.9,Petrolina
2019-06-29,25.2,29.9,21.9,1.0,4.95,32.9,Petrolina
2019-06-30,24.3,28.7,19.8,0.0,3.99,27.1,Petrolina
2019-07-01,25.5,31.2,20.3,0.0,5.81,24.0,Petrolina
2019-07-02,25.0,29.9,20.4,0.0,4.07,20.9,Petrolina
2019-07-03,26.7,32.6,20.3,0.0,5.6,23.8,Petrolina
2019-07-04,27.7,32.8,21.7,0.3,5.59,20.3,Petrolina
2019-07-05,28.2,33.3,22.1,0.0,5.75,17.7,Petrolina
2019-07-06,28.5,33.6,22.5,0.4,5.43,15.3,Petrolina
2019-07-07,27.7,32.3,24.0,0.1,6.0,27.9,Petrolina
2019-07-08,23.1,26.7,20.8,2.5,3.57,34.5,Petrolina
2019-07-09,22.2,25.6,20.4,0.4,2.93,29.9,Petrolina
2019-07-10,22.7,25.8,19.5,0.0,3.68,32.0,Petrolina
2019-07-11,22.9,26.0,19.8,0.1,3.39,29.5,Petrolina
2019-07-12,23.8,29.0,19.2,0.3,4.56,26.6,Petrolina
2019-07-13,24.4,30.2,20.9,1.1,4.35,23.3,Petrolina
2019-07-14,23.9,28.0,19.9,0.1,3.76,23.1,Petrolina
2019-07-15,24.2,28.3,19.8,0.0,3.68,22.8,Petrolina
2019-07-16,25.3,31.5,19.0,0.0,6.4,18.6,Petrolina
2019-07-17,25.1,32.9,18.1,0.0,6.73,24.4,Petrolina
2019-07-18,22.7,27.1,18.5,0.4,4.02,31.4,Petrolina
2019-07-19,22.5,26.4,18.9,0.0,4.49,35.4,Petrolina
2019-07-20,23.6,27.8,19.5,0.0,4.75,36.8,Petrolina
2019-07-21,23.9,28.8,19.9,0.3,5.35,32.1,Petrolina
2019-07-22,23.5,30.5,18.8,0.0,5.19,30.4,Petrolina
2019-07-23,24.2,28.9,19.5,0.0,4.82,28.2,Petrolina
2019-07-24,24.3,28.9,19.5,0.3,4.54,26.5,Petrolina
2019-07-25,24.2,29.5,19.2,0.3,5.13,28.5,Petrolina
2019-07-26,23.8,28.9,18.6,0.0,5.3,29.2,Petrolina
2019-07-27,23.7,28.8,19.0,0.0,4.66,26.5,Petrolina
2019-07-28,24.0,29.0,19.5,0.9,4.59,27.0,Petrolina
2019-07-29,24.4,30.3,19.0,0.0,6.25,27.3,Petrolina
2019-07-30,23.1,27.0,20.1,0.3,3.51,29.0,Petrolina
2019-07-31,24.9,30.4,19.6,0.0,5.49,20.9,Petrolina
2019-08-01,25.0,31.0,18.9,0.0,6.48,24.6,Petrolina
2019-08-02,24.8,30.8,18.4,0.0,6.11,25.7,Petrolina
2019-08-03,25.3,31.4,19.1,0.0,6.73,23.2,Petrolina
2019-08-04,25.3,32.8,18.8,0.0,6.65,31.1,Petrolina
2019-08-05,24.8,29.9,20.0,0.0,5.74,34.4,Petrolina
2019-08-06,23.5,27.5,20.0,0.8,4.71,36.0,Petrolina
2019-08-07,22.8,27.2,19.9,1.9,3.63,26.6,Petrolina
2019-08-08,23.1,26.8,18.4,0.0,4.06,28.0,Petrolina
2019-08-09,23.4,28.5,16.8,0.1,4.74,25.7,Petrolina
2019-08-10,24.0,28.5,19.1,0.0,4.27,25.7,Petrolina
2019-08-11,24.8,30.2,19.6,0.0,4.8,25.4,Petrolina
2019-08-12,24.2,28.5,19.9,0.6,4.47,26.8,Petrolina
2019-08-13,24.8,31.1,19.8,0.1,6.26,27.6,Petrolina
2019-08-14,24.2,29.0,19.2,0.0,4.55,25.4,Petrolina
2019-08-15,24.5,29.5,20.2,0.0,6.1,32.1,Petrolina
2019-08-16,24.6,30.6,18.9,0.0,7.2,34.3,Petrolina
2019-08-17,25.0,30.0,20.6,0.0,5.46,28.9,Petrolina
2019-08-18,25.0,30.6,19.1,0.4,5.33,23.4,Petrolina
2019-08-19,25.7,31.6,19.5,0.0,5.75,22.7,Petrolina
2019-08-20,26.3,32.8,19.8,0.0,6.76,23.8,Petrolina
2019-08-21,26.2,32.7,19.8,0.0,7.3,26.3,Petrolina
2019-08-22,25.9,31.7,19.3,0.0,7.66,27.0,Petrolina
2019-08-23,25.2,31.5,18.3,0.0,6.92,27.0,Petrolina
2019-08-24,25.9,32.7,19.0,0.0,6.84,24.3,Petrolina
2019-08-25,25.7,31.6,20.2,0.1,6.63,29.2,Petrolina
2019-08-26,24.4,29.1,19.5,0.1,5.32,28.0,Petrolina
2019-08-27,24.2,28.6,19.5,0.0,4.93,29.7,Petrolina
2019-08-28,25.1,32.0,19.0,0.0,6.96,27.7,Petrolina
2019-08-29,23.7,29.4,19.0,0.0,4.7,26.4,Petrolina
2019-08-30,24.7,29.5,19.7,0.3,5.13,25.6,Petrolina
2019-08-31,25.0,30.0,19.2,0.0,5.3,25.8,Petrolina
2019-09-01,26.1,32.7,19.4,0.0,7.14,26.1,Petrolina
2019-09-02,27.1,33.7,20.1,0.4,6.65,24.1,Petrolina
2019-09-03,26.8,31.9,21.4,0.0,5.75,23.7,Petrolina
2019-09-04,26.7,33.2,20.8,0.0,6.45,25.5,Petrolina
2019-09-05,26.3,32.4,20.2,0.0,7.22,26.7,Petrolina
2019-09-06,25.4,32.0,21.0,0.0,6.87,35.6,Petrolina
2019-09-07,25.3,32.0,19.4,0.0,6.92,31.2,Petrolina
2019-09-08,26.5,33.5,20.4,0.0,7.46,30.0,Petrolina
2019-09-09,25.3,30.5,20.4,0.7,5.19,27.9,Petrolina
2019-09-10,25.9,31.6,21.2,1.1,5.95,25.0,Petrolina
2019-09-11,25.3,30.8,20.3,0.5,5.63,28.0,Petrolina
2019-09-12,27.0,33.5,21.2,0.0,6.78,25.8,Petrolina
2019-09-13,27.5,34.7,20.0,0.0,7.57,20.7,Petrolina
2019-09-14,26.8,32.5,20.7,0.0,6.71,26.6,Petrolina
2019-09-15,26.3,32.9,19.8,0.0,7.65,26.8,Petrolina
2019-09-16,25.0,28.2,21.5,0.4,4.69,27.2,Petrolina
2019-09-17,25.7,32.0,18.8,0.0,6.69,24.9,Petrolina
2019-09-18,26.1,30.8,21.1,0.1,4.66,23.6,Petrolina
2019-09-19,27.7,34.3,21.5,0.0,7.37,23.6,Petrolina
2019-09-20,27.2,34.5,20.1,0.0,8.11,23.5,Petrolina
2019-09-21,27.3,33.8,20.9,0.0,7.27,25.0,Petrolina
2019-09-22,27.2,33.7,20.5,0.0,7.66,23.5,Petrolina
2019-09-23,26.2,33.0,20.5,0.0,6.66,30.1,Petrolina
2019-09-24,26.3,32.6,21.4,0.0,7.47,30.1,Petrolina
2019-09-25,26.2,32.7,19.2,0.0,7.14,28.8,Petrolina
2019-09-26,26.7,32.0,21.1,0.0,5.71,26.5,Petrolina
2019-09-27,28.8,35.0,21.3,0.0,7.34,20.9,Petrolina
2019-09-28,30.6,36.8,23.8,0.0,8.33,23.9,Petrolina
2019-09-29,29.2,34.8,22.8,0.0,7.74,25.7,Petrolina
2019-09-30,29.1,34.3,23.1,0.0,7.58,26.0,Petrolina
2019-10-01,27.9,32.1,23.2,0.0,6.68,23.7,Petrolina
2019-10-02,27.1,31.6,22.4,0.9,6.1,32.1,Petrolina
2019-10-03,27.0,32.2,22.5,0.0,6.2,26.1,Petrolina
2019-10-04,28.1,33.0,23.0,0.0,7.43,28.8,Petrolina
2019-10-05,26.2,31.9,20.9,0.1,6.49,25.0,Petrolina
2019-10-06,27.2,33.4,20.6,0.0,7.63,21.3,Petrolina
2019-10-07,28.3,35.2,21.5,0.0,7.8,25.1,Petrolina
2019-10-08,28.0,34.0,22.6,0.0,7.09,25.5,Petrolina
2019-10-09,27.7,34.6,20.6,0.0,8.65,29.3,Petrolina
2019-10-10,27.1,34.3,20.6,0.0,8.22,29.2,Petrolina
2019-10-11,26.4,32.1,21.5,0.3,6.56,29.0,Petrolina
2019-10-12,26.7,32.2,21.0,0.3,6.29,29.5,Petrolina
2019-10-13,26.9,33.0,20.6,0.0,7.36,28.0,Petrolina
2019-10-14,27.6,34.7,20.2,0.0,8.15,24.3,Petrolina
2019-10-15,28.5,34.8,21.7,0.0,7.86,29.2,Petrolina
2019-10-16,27.1,32.4,21.9,0.0,6.62,24.0,Petrolina
2019-10-17,27.7,34.0,21.2,0.0,7.95,25.1,Petrolina
2019-10-18,27.9,34.0,21.3,0.0,6.88,26.6,Petrolina
2019-10-19,28.7,34.1,22.0,0.0,6.93,31.0,Petrolina
2019-10-20,30.7,35.9,24.0,0.0,6.64,12.4,Petrolina
2019-10-21,30.7,34.9,25.2,0.0,6.5,14.0,Petrolina
2019-10-22,28.0,32.2,24.0,21.7,4.46,17.8,Petrolina
2019-10-23,26.8,31.2,22.8,55.9,4.42,17.9,Petrolina
2019-10-24,28.0,33.3,23.5,0.0,7.0,23.7,Petrolina
2019-10-25,27.8,34.3,21.8,0.0,7.83,22.9,Petrolina
2019-10-26,27.8,33.5,20.9,0.0,7.85,25.3,Petrolina
2019-10-27,28.5,33.2,23.2,0.1,6.76,26.5,Petrolina
2019-10-28,28.9,35.8,22.1,0.0,9.2,28.4,Petrolina
2019-10-29,28.2,34.8,21.0,0.0,8.71,26.5,Petrolina
2019-10-30,28.5,35.0,21.5,0.0,9.07,25.4,Petrolina
2019-10-31,28.4,34.0,22.8,0.0,7.03,23.3,Petrolina
2019-11-01,29.3,34.7,22.9,0.0,7.36,23.2,Petrolina
2019-11-02,29.3,35.6,22.6,0.0,9.11,29.3,Petrolina
2019-11-03,28.0,32.7,22.1,0.0,7.34,25.6,Petrolina
2019-11-04,29.9,35.2,23.4,0.1,7.3,21.8,Petrolina
2019-11-05,30.4,34.3,24.6,0.8,6.75,20.6,Petrolina
2019-11-06,30.7,37.0,23.5,0.0,8.74,24.1,Petrolina
2019-11-07,30.3,35.9,23.6,0.0,8.81,24.7,Petrolina
2019-11-08,29.3,35.7,22.8,0.0,8.57,23.7,Petrolina
2019-11-09,29.7,35.8,23.0,0.0,8.44,26.2,Petrolina
2019-11-10,29.6,35.8,22.4,0.0,8.56,24.8,Petrolina
2019-11-11,29.9,36.0,23.5,0.0,8.75,23.6,Petrolina
2019-11-12,30.1,36.5,23.6,0.0,9.14,26.1,Petrolina
2019-11-13,28.7,34.3,22.1,0.0,8.0,25.3,Petrolina
2019-11-14,29.2,35.0,22.5,0.0,8.29,23.7,Petrolina
2019-11-15,30.4,36.5,22.9,0.0,7.69,18.1,Petrolina
2019-11-16,31.1,35.8,24.4,0.0,7.5,19.6,Petrolina
2019-11-17,30.6,34.2,26.1,0.6,6.74,19.8,Petrolina
2019-11-18,29.5,33.8,25.2,1.3,6.81,22.4,Petrolina
2019-11-19,29.0,34.7,23.1,0.0,8.18,25.7,Petrolina
2019-11-20,29.0,35.2,22.5,0.0,8.99,26.5,Petrolina
2019-11-21,28.8,35.5,22.1,0.0,8.44,27.7,Petrolina
2019-11-22,28.6,32.8,22.9,0.1,6.67,23.3,Petrolina
2019-11-23,29.8,34.8,23.6,0.0,7.15,22.2,Petrolina
2019-11-24,32.8,37.6,26.9,0.0,7.32,16.1,Petrolina
2019-11-25,28.9,31.6,27.1,1.7,4.8,24.5,Petrolina
2019-11-26,25.9,29.0,23.6,6.2,3.86,25.3,Petrolina
2019-11-27,26.4,29.9,23.2,1.7,5.06,23.3,Petrolina
2019-11-28,27.7,33.3,22.4,0.0,6.09,24.2,Petrolina
2019-11-29,29.5,34.8,23.2,0.0,7.44,18.7,Petrolina
2019-11-30,30.9,37.1,24.0,0.0,8.43,23.6,Petrolina
2019-12-01,30.8,37.6,24.0,0.0,8.36,21.2,Petrolina
2019-12-02,31.7,37.3,24.0,0.0,7.59,17.1,Petrolina
2019-12-03,33.1,37.0,28.5,0.0,8.31,30.5,Petrolina
2019-12-04,30.9,36.3,24.7,0.0,9.24,28.3,Petrolina
2019-12-05,29.9,35.5,23.4,0.0,8.57,23.8,Petrolina
2019-12-06,30.6,36.5,23.9,0.0,7.75,20.3,Petrolina
2019-12-07,32.2,37.5,25.4,0.0,7.78,20.3,Petrolina
2019-12-08,31.6,34.9,28.2,0.7,7.06,21.6,Petrolina
2019-12-09,29.0,33.5,24.5,0.7,6.62,24.9,Petrolina
2019-12-10,28.7,33.2,23.2,0.6,7.38,20.6,Petrolina
2019-12-11,29.1,33.2,24.2,0.2,6.83,18.5,Petrolina
2019-12-12,30.1,35.8,23.9,0.0,8.77,28.8,Petrolina
2019-12-13,29.8,36.2,23.7,0.0,9.53,29.0,Petrolina
2019-12-14,29.1,35.2,22.6,0.0,8.88,30.1,Petrolina
2019-12-15,28.6,33.2,23.2,0.2,8.05,27.6,Petrolina
2019-12-16,29.0,34.5,22.6,0.0,7.68,25.7,Petrolina
2019-12-17,29.4,34.5,23.9,0.1,7.65,25.6,Petrolina
2019-12-18,30.0,35.3,23.9,0.0,8.67,23.6,Petrolina
2019-12-19,30.0,35.5,23.4,0.0,9.05,23.6,Petrolina
2019-12-20,30.0,36.3,23.8,0.0,8.48,28.1,Petrolina
2019-12-21,29.8,35.7,23.9,0.0,9.15,31.8,Petrolina
2019-12-22,29.9,36.1,23.4,0.0,8.96,25.2,Petrolina
2019-12-23,30.3,36.3,23.4,0.0,8.55,25.3,Petrolina
2019-12-24,31.0,36.5,24.2,0.0,9.03,24.4,Petrolina
2019-12-25,31.0,37.1,24.7,0.0,9.38,26.4,Petrolina
2019-12-26,29.7,34.3,24.1,0.0,7.84,25.5,Petrolina
2019-12-27,28.8,33.0,23.5,0.0,6.37,25.4,Petrolina
2019-12-28,29.0,32.7,24.0,0.0,6.27,21.3,Petrolina
2019-12-29,29.4,33.7,24.2,0.0,6.57,25.2,Petrolina
2019-12-30,28.4,31.5,24.8,0.0,4.81,21.5,Petrolina
2019-12-31,24.7,28.5,23.0,63.8,1.9,24.0,Petrolina
2020-01-01,24.3,27.5,22.3,12.2,2.03,11.5,Petrolina
2020-01-02,25.9,29.4,23.7,5.4,3.21,12.2,Petrolina
2020-01-03,24.9,27.0,23.8,11.8,2.02,15.3,Petrolina
2020-01-04,24.9,27.3,23.5,11.6,1.72,11.7,Petrolina
2020-01-05,26.1,30.3,22.6,1.1,3.8,15.6,Petrolina
2020-01-06,26.7,31.4,24.0,3.7,4.27,16.8,Petrolina
2020-01-07,27.0,31.1,24.1,2.3,4.38,13.4,Petrolina
2020-01-08,27.6,32.0,24.2,1.1,5.37,15.6,Petrolina
2020-01-09,27.8,31.9,23.3,1.8,5.5,12.9,Petrolina
2020-01-10,28.2,33.0,22.2,0.2,6.6,16.6,Petrolina
2020-01-11,29.0,33.8,25.0,0.5,6.42,20.7,Petrolina
2020-01-12,29.7,34.8,23.5,0.0,7.51,22.2,Petrolina
2020-01-13,30.6,35.3,25.4,0.5,7.22,24.6,Petrolina
2020-01-14,30.7,35.8,25.4,0.0,8.14,19.2,Petrolina
2020-01-15,29.9,35.5,23.9,0.0,8.48,19.5,Petrolina
2020-01-16,30.1,36.3,23.5,0.0,8.94,27.3,Petrolina
2020-01-17,30.7,35.7,24.2,0.1,7.77,21.4,Petrolina
2020-01-18,31.5,36.3,25.5,0.0,8.46,22.3,Petrolina
2020-01-19,30.6,36.1,24.6,0.0,8.55,31.5,Petrolina
2020-01-20,30.1,34.5,25.1,0.3,6.77,17.0,Petrolina
2020-01-21,29.5,33.5,24.6,2.5,5.5,12.8,Petrolina
2020-01-22,24.7,26.6,23.1,32.6,1.73,16.0,Petrolina
2020-01-23,24.1,25.1,23.1,18.0,1.38,8.8,Petrolina
2020-01-24,24.9,28.0,22.5,5.4,1.78,12.6,Petrolina
2020-01-25,28.0,33.5,23.6,0.0,5.97,14.5,Petrolina
2020-01-26,26.8,30.8,23.9,4.4,3.4,12.0,Petrolina
2020-01-27,25.7,29.4,23.3,1.1,2.61,17.1,Petrolina
2020-01-28,26.9,30.9,23.6,0.1,5.02,15.4,Petrolina
2020-01-29,26.9,31.4,22.6,0.0,5.71,24.8,Petrolina
2020-01-30,26.6,32.2,21.4,0.0,5.98,24.2,Petrolina
2020-01-31,26.8,31.2,21.6,0.3,5.51,19.1,Petrolina
2020-02-01,28.2,33.0,23.8,0.5,4.93,12.6,Petrolina
2020-02-02,28.0,31.9,24.5,0.6,4.37,10.4,Petrolina
2020-02-03,25.4,27.2,24.0,15.7,1.98,21.5,Petrolina
2020-02-04,25.5,29.0,23.0,19.4,3.02,15.5,Petrolina
2020-02-05,24.5,27.4,22.2,32.2,2.23,13.0,Petrolina
2020-02-06,24.5,27.4,22.6,24.5,3.11,14.3,Petrolina
2020-02-07,25.0,28.2,22.4,12.2,3.61,15.6,Petrolina
2020-02-08,25.2,27.2,23.2,3.5,2.63,16.4,Petrolina
2020-02-09,26.5,30.2,23.5,1.4,4.11,14.8,Petrolina
2020-02-10,27.2,32.3,23.1,0.1,5.39,22.1,Petrolina
2020-02-11,27.7,33.0,23.5,0.7,5.98,19.8,Petrolina
2020-02-12,27.0,32.3,21.1,0.0,6.54,20.5,Petrolina
2020-02-13,27.2,32.5,22.9,0.7,5.14,15.7,Petrolina
2020-02-14,26.9,31.7,23.5,1.4,4.75,18.4,Petrolina
2020-02-15,27.6,31.6,23.9,0.2,4.79,21.6,Petrolina
2020-02-16,28.3,34.0,22.7,0.2,6.83,22.1,Petrolina
2020-02-17,28.6,34.3,22.5,0.0,7.46,21.1,Petrolina
2020-02-18,26.9,30.3,24.2,6.5,4.31,22.9,Petrolina
2020-02-19,28.1,34.1,23.0,0.2,6.61,24.2,Petrolina
2020-02-20,28.3,34.2,22.9,0.0,6.52,19.7,Petrolina
2020-02-21,26.2,28.1,24.3,1.7,2.83,20.7,Petrolina
2020-02-22,27.0,31.1,23.6,5.5,4.05,14.1,Petrolina
2020-02-23,26.8,30.0,23.9,13.4,3.79,12.3,Petrolina
2020-02-24,28.6,33.9,24.1,0.5,5.75,24.6,Petrolina
2020-02-25,28.5,33.4,23.2,0.0,5.86,23.1,Petrolina
2020-02-26,29.2,34.1,23.6,0.3,6.42,18.1,Petrolina
2020-02-27,30.0,35.0,25.0,0.1,5.63,12.3,Petrolina
2020-02-28,27.0,30.0,24.2,66.8,3.02,11.6,Petrolina
2020-02-29,28.5,32.5,24.7,3.4,5.31,18.5,Petrolina
2020-03-01,28.2,32.5,23.6,3.5,5.19,13.4,Petrolina
2020-03-02,28.3,32.1,24.5,2.8,5.51,21.3,Petrolina
2020-03-03,27.0,30.2,23.8,5.6,3.9,16.4,Petrolina
2020-03-04,25.6,28.7,23.6,12.7,2.65,18.3,Petrolina
2020-03-05,25.4,27.2,23.7,7.5,2.22,13.1,Petrolina
2020-03-06,26.3,29.6,23.6,4.4,3.65,12.2,Petrolina
2020-03-07,25.1,27.5,23.8,29.5,1.92,16.1,Petrolina
2020-03-08,25.9,29.0,23.1,29.5,2.83,11.5,Petrolina
2020-03-09,27.5,31.8,23.5,1.2,5.19,17.6,Petrolina
2020-03-10,25.7,28.9,23.0,29.1,2.9,15.0,Petrolina
2020-03-11,25.9,28.5,23.0,6.2,3.45,13.2,Petrolina
2020-03-12,27.9,31.8,24.0,0.7,5.25,16.5,Petrolina
2020-03-13,27.3,31.6,23.1,1.1,5.43,19.0,Petrolina
2020-03-14,27.8,32.5,23.6,0.0,6.34,21.9,Petrolina
2020-03-15,27.4,32.0,23.6,0.3,5.67,22.7,Petrolina
2020-03-16,26.1,29.4,23.4,1.4,3.5,18.3,Petrolina
2020-03-17,26.1,30.0,23.8,5.4,2.63,13.7,Petrolina
2020-03-18,25.5,27.6,24.0,6.3,2.11,14.6,Petrolina
2020-03-19,26.6,31.5,22.8,12.9,4.07,12.9,Petrolina
2020-03-20,25.2,28.5,23.3,7.6,2.79,13.3,Petrolina
2020-03-21,25.4,28.5,22.6,1.6,3.66,20.6,Petrolina
2020-03-22,26.7,30.4,22.9,0.5,4.5,17.1,Petrolina
2020-03-23,25.8,29.5,22.5,4.3,3.18,14.1,Petrolina
2020-03-24,26.4,30.7,22.6,14.6,4.56,18.9,Petrolina
2020-03-25,25.4,29.4,22.5,10.6,3.68,22.7,Petrolina
2020-03-26,25.7,30.9,22.5,4.9,4.17,19.4,Petrolina
2020-03-27,25.7,29.8,22.4,2.2,4.57,27.2,Petrolina
2020-03-28,26.9,32.0,22.4,2.0,5.57,22.1,Petrolina
2020-03-29,24.6,28.6,22.8,30.3,2.92,25.7,Petrolina
2020-03-30,24.7,28.0,22.0,9.7,2.59,26.8,Petrolina
2020-03-31,25.4,29.6,22.2,0.4,3.54,23.7,Petrolina
2020-04-01,26.3,31.0,21.4,0.7,5.05,22.8,Petrolina
2020-04-02,25.6,29.7,21.5,0.1,3.52,19.2,Petrolina
2020-04-03,26.7,32.3,21.8,0.0,4.52,15.8,Petrolina
2020-04-04,26.8,31.2,23.5,13.6,3.35,7.9,Petrolina
2020-04-05,28.9,33.8,24.5,0.7,5.18,14.9,Petrolina
2020-04-06,27.8,32.9,23.8,0.7,5.59,18.2,Petrolina
2020-04-07,28.4,33.5,23.6,0.0,6.04,21.2,Petrolina
2020-04-08,29.0,34.5,23.1,0.0,5.99,15.6,Petrolina
2020-04-09,29.2,33.6,25.4,0.5,5.16,11.9,Petrolina
2020-04-10,26.7,28.3,24.8,13.0,2.8,11.4,Petrolina
2020-04-11,26.0,27.8,24.6,4.2,2.31,14.5,Petrolina
2020-04-12,27.8,31.8,24.2,1.1,4.4,15.1,Petrolina
2020-04-13,26.4,30.2,24.0,12.0,3.06,14.5,Petrolina
2020-04-14,25.0,27.7,22.9,2.8,2.46,15.5,Petrolina
2020-04-15,25.2,28.2,23.1,1.6,3.19,13.8,Petrolina
2020-04-16,25.1,28.0,23.0,19.3,3.1,19.5,Petrolina
2020-04-17,26.0,30.7,22.8,10.3,3.83,21.3,Petrolina
2020-04-18,26.3,30.8,22.8,8.4,4.4,17.8,Petrolina
2020-04-19,25.3,29.2,22.5,8.2,3.39,24.5,Petrolina
2020-04-20,26.0,30.1,22.3,1.4,4.31,19.0,Petrolina
2020-04-21,25.4,28.9,22.7,1.5,4.06,18.7,Petrolina
2020-04-22,25.3,30.4,21.5,0.2,4.33,20.6,Petrolina
2020-04-23,25.2,29.5,21.8,1.2,3.74,21.9,Petrolina
2020-04-24,24.4,27.9,22.4,8.2,3.07,28.8,Petrolina
