ano,mes,municipio,produto,quantidade_produzida_t,preco_medio_r$_kg,area_colhida_ha,rendimento_medio_kg_ha,temp_media_mensal,temp_maxima_mensal,temp_minima_mensal,precipitacao_acumulada_mm,eto_acumulada_mm,vento_medio_mensal,gdd_mensal,deficit_hidrico_mm,indice_stress_hidrico,amplitude_termica,dias_temp_otima_est
2023,12,PETROLINA,Uva,439246,8.6,8500,51676,29.66774193548387,39.0,21.2,32.7,227.44,23.148387096774197,19.66774193548387,-194.74,85.62258177981006,17.8,15.44553813567382
2024,1,PETROLINA,Manga,282000,2.9,9400,30000,27.9741935483871,36.5,22.2,136.0,163.59,15.570967741935483,17.9741935483871,-27.590000000000003,16.865334066874503,14.3,21.050142682702848
2024,2,PETROLINA,Manga,282000,2.9,9400,30000,26.679310344827588,34.0,21.0,82.4,147.13,18.47241379310345,16.679310344827588,-64.72999999999999,43.99510636851763,13.0,24.798580795354802
2024,3,PETROLINA,Manga,282000,2.9,9400,30000,27.858064516129037,35.3,21.5,49.9,171.75,17.703225806451613,17.858064516129037,-121.85,70.94614264919942,13.799999999999997,21.63836671960425
2024,4,PETROLINA,Manga,282000,2.9,9400,30000,26.636666666666667,33.2,21.8,96.2,141.04,19.686666666666667,16.636666666666667,-44.83999999999999,31.792399319342024,11.400000000000002,26.132534222557055
2024,5,PETROLINA,Manga,282000,2.9,9400,30000,26.19032258064516,34.7,20.0,19.0,151.34,23.648387096774197,16.19032258064516,-132.34,87.44548698295229,14.700000000000003,24.12004781855671
2024,6,PETROLINA,Manga,282000,2.9,9400,30000,25.10666666666667,32.3,19.3,16.4,146.45,24.776666666666664,15.10666666666667,-130.04999999999998,88.80163878456811,12.999999999999996,26.275852511631083
2024,7,PETROLINA,Manga,282000,2.9,9400,30000,24.52258064516129,32.0,16.9,10.9,168.07,25.787096774193547,14.522580645161291,-157.17,93.51460700898436,15.100000000000001,24.334632040015858
2024,8,PETROLINA,Manga,282000,2.9,9400,30000,25.693548387096776,36.0,17.9,1.2,201.82,25.82258064516129,15.693548387096776,-200.62,99.4054107620652,18.1,21.756718335927346
2024,9,PETROLINA,Manga,282000,2.9,9400,30000,27.063333333333333,35.7,17.8,0.6000000000000001,233.36,25.506666666666668,17.063333333333333,-232.76000000000002,99.74288652725403,17.900000000000002,20.60782714007087
2024,10,PETROLINA,Manga,282000,2.9,9400,30000,28.92258064516129,38.2,19.6,26.8,236.36,21.82258064516129,18.92258064516129,-209.56,88.66136402098493,18.6,16.923391354966295
2024,11,PETROLINA,Manga,282000,2.9,9400,30000,28.72,37.0,21.6,45.7,205.23,19.64,18.72,-159.52999999999997,77.73230034595332,15.399999999999999,18.55420625048469
2024,12,PETROLINA,Manga,282000,2.9,9400,30000,29.80967741935484,37.2,22.6,3.2,227.92,18.641935483870967,19.80967741935484,-224.72,98.5959985959986,14.600000000000001,15.51582394082381
2024,1,PETROLINA,Uva,610739,10.877142857142855,11700,52200,27.9741935483871,36.5,22.2,136.0,163.59,15.570967741935483,17.9741935483871,-27.590000000000003,16.865334066874503,14.3,21.050142682702848
2024,2,PETROLINA,Uva,610739,10.877142857142855,11700,52200,26.679310344827588,34.0,21.0,82.4,147.13,18.47241379310345,16.679310344827588,-64.72999999999999,43.99510636851763,13.0,24.798580795354802
2024,3,PETROLINA,Uva,610739,10.877142857142855,11700,52200,27.858064516129037,35.3,21.5,49.9,171.75,17.703225806451613,17.858064516129037,-121.85,70.94614264919942,13.799999999999997,21.63836671960425
2024,4,PETROLINA,Uva,610739,10.877142857142855,11700,52200,26.636666666666667,33.2,21.8,96.2,141.04,19.686666666666667,16.636666666666667,-44.83999999999999,31.792399319342024,11.400000000000002,26.132534222557055
2024,5,PETROLINA,Uva,610739,10.877142857142855,11700,52200,26.19032258064516,34.7,20.0,19.0,151.34,23.648387096774197,16.19032258064516,-132.34,87.44548698295229,14.700000000000003,24.12004781855671
2024,6,PETROLINA,Uva,610739,10.877142857142855,11700,52200,25.10666666666667,32.3,19.3,16.4,146.45,24.776666666666664,15.10666666666667,-130.04999999999998,88.80163878456811,12.999999999999996,26.275852511631083
2024,7,PETROLINA,Uva,610739,10.877142857142855,11700,52200,24.52258064516129,32.0,16.9,10.9,168.07,25.787096774193547,14.522580645161291,-157.17,93.51460700898436,15.100000000000001,24.334632040015858
2024,8,PETROLINA,Uva,610739,10.877142857142855,11700,52200,25.693548387096776,36.0,17.9,1.2,201.82,25.82258064516129,15.693548387096776,-200.62,99.4054107620652,18.1,21.756718335927346
2024,9,PETROLINA,Uva,610739,10.877142857142855,11700,52200,27.063333333333333,35.7,17.8,0.6000000000000001,233.36,25.506666666666668,17.063333333333333,-232.76000000000002,99.74288652725403,17.900000000000002,20.60782714007087
2024,10,PETROLINA,Uva,610739,10.877142857142855,11700,52200,28.92258064516129,38.2,19.6,26.8,236.36,21.82258064516129,18.92258064516129,-209.56,88.66136402098493,18.6,16.923391354966295
2024,11,PETROLINA,Uva,610739,10.877142857142855,11700,52200,28.72,37.0,21.6,45.7,205.23,19.64,18.72,-159.52999999999997,77.73230034595332,15.399999999999999,18.55420625048469
2024,12,PETROLINA,Uva,610739,10.877142857142855,11700,52200,29.80967741935484,37.2,22.6,3.2,227.92,18.641935483870967,19.80967741935484,-224.72,98.5959985959986,14.600000000000001,15.51582394082381
